timestamp,watthour
2018-01-03 00:50:00,32.5621
2018-01-03 00:55:00,33.463
2018-01-03 01:00:00,32.5174
2018-01-03 01:05:00,28.3046
2018-01-03 01:10:00,33.3973
2018-01-03 01:15:00,31.072
2018-01-03 01:20:00,35.4673
2018-01-03 01:25:00,31.856
2018-01-03 01:30:00,33.8351
2018-01-03 01:35:00,29.4662
2018-01-03 01:40:00,36.1972
2018-01-03 01:45:00,31.4024
2018-01-03 01:50:00,32.4575
2018-01-03 01:55:00,37.5215
2018-01-03 02:00:00,35.0002
2018-01-03 02:05:00,39.3725
2018-01-03 02:10:00,40.5785
2018-01-03 02:15:00,38.8969
2018-01-03 02:20:00,38.0169
2018-01-03 02:25:00,36.648
2018-01-03 02:30:00,35.6131
2018-01-03 02:35:00,30.4701
2018-01-03 02:40:00,35.0268
2018-01-03 02:45:00,32.0526
2018-01-03 02:50:00,33.8037
2018-01-03 02:55:00,35.1366
2018-01-03 03:00:00,33.8744
2018-01-03 03:05:00,31.4071
2018-01-03 03:10:00,36.0704
2018-01-03 03:15:00,37.1484
2018-01-03 03:20:00,32.5596
2018-01-03 03:25:00,40.0301
2018-01-03 03:30:00,35.18166666666667
2018-01-03 03:35:00,35.8674
2018-01-03 03:40:00,37.6002
2018-01-03 03:45:00,37.6002
2018-01-03 03:50:00,34.8101
2018-01-03 03:55:00,37.2467
2018-01-03 04:00:00,34.4601
2018-01-03 04:05:00,32.2757
2018-01-03 04:10:00,36.8592
2018-01-03 04:15:00,32.7266
2018-01-03 04:20:00,28.908
2018-01-03 04:25:00,33.1325
2018-01-03 04:30:00,28.6216
2018-01-03 04:35:00,30.9331
2018-01-03 04:40:00,36.5581
2018-01-03 04:45:00,32.9931
2018-01-03 04:50:00,28.5722
2018-01-03 04:55:00,37.3521
2018-01-03 05:00:00,34.1274
2018-01-03 05:05:00,33.9311
2018-01-03 05:10:00,39.2356
2018-01-03 05:15:00,35.0562
2018-01-03 05:20:00,31.8303
2018-01-03 05:25:00,34.8846
2018-01-03 05:30:00,34.6315
2018-01-03 05:35:00,31.8078
2018-01-03 05:40:00,31.9478
2018-01-03 05:45:00,26.1781
2018-01-03 05:50:00,34.4176
2018-01-03 05:55:00,34.4466
2018-01-03 06:00:00,34.8464
2018-01-03 06:05:00,31.32
2018-01-03 06:10:00,37.5562
2018-01-03 06:15:00,37.9703
2018-01-03 06:20:00,33.2548
2018-01-03 06:25:00,32.0268
2018-01-03 06:30:00,31.2395
2018-01-03 06:35:00,33.256
2018-01-03 06:40:00,36.7058
2018-01-03 06:45:00,33.3083
2018-01-03 06:50:00,34.6183
2018-01-03 06:55:00,39.3944
2018-01-03 07:00:00,32.5236
2018-01-03 07:05:00,31.6821
2018-01-03 07:10:00,40.6893
2018-01-03 07:15:00,33.9083
2018-01-03 07:20:00,33.0253
2018-01-03 07:25:00,35.6708
2018-01-03 07:30:00,34.7632
2018-01-03 07:35:00,35.6051
2018-01-03 07:40:00,34.7256
2018-01-03 07:45:00,27.9648
2018-01-03 07:50:00,38.76
2018-01-03 07:55:00,35.1575
2018-01-03 08:00:00,30.8273
2018-01-03 08:05:00,35.6571
2018-01-03 08:10:00,32.3819
2018-01-03 08:15:00,36.2424
2018-01-03 08:20:00,37.2915
2018-01-03 08:25:00,35.0485
2018-01-03 08:30:00,33.7946
2018-01-03 08:35:00,37.811
2018-01-03 08:40:00,35.42831666666667
2018-01-03 08:45:00,35.93605277777778
2018-01-03 08:50:00,35.88499490740741
2018-01-03 08:55:00,31.8259
2018-01-03 09:00:00,35.11347739197531
2018-01-03 09:05:00,35.333290290637855
2018-01-03 09:10:00,34.920338672410836
2018-01-03 09:15:00,36.3096
2018-01-03 09:20:00,34.89793354373857
2018-01-03 09:25:00,34.733423316460424
2018-01-03 09:30:00,39.8642
2018-01-03 09:35:00,36.00979763720795
2018-01-03 09:40:00,36.1225488616363
2018-01-03 09:45:00,36.32291722650721
2018-01-03 09:50:00,34.672
2018-01-03 09:55:00,32.1743
2018-01-03 10:00:00,32.1743
2018-01-03 10:05:00,32.1743
2018-01-03 10:10:00,38.7052
2018-01-03 10:15:00,39.7399
2018-01-03 10:20:00,36.381
2018-01-03 10:25:00,40.2863
2018-01-03 10:30:00,31.5754
2018-01-03 10:35:00,39.166
2018-01-03 10:40:00,39.3686
2018-01-03 10:45:00,36.9093
2018-01-03 10:50:00,41.1658
2018-01-03 10:55:00,40.7081
2018-01-03 11:00:00,39.876
2018-01-03 11:05:00,42.3891
2018-01-03 11:10:00,38.7383
2018-01-03 11:15:00,37.8475
2018-01-03 11:20:00,42.7881
2018-01-03 11:25:00,36.1643
2018-01-03 11:30:00,38.9862
2018-01-03 11:35:00,43.9048
2018-01-03 11:40:00,38.0407
2018-01-03 11:45:00,34.5655
2018-01-03 11:50:00,35.6721
2018-01-03 11:55:00,37.1186
2018-01-03 12:00:00,34.5751
2018-01-03 12:05:00,40.8943
2018-01-03 12:10:00,37.6681
2018-01-03 12:15:00,36.0483
2018-01-03 12:20:00,40.4373
2018-01-03 12:25:00,39.0144
2018-01-03 12:30:00,38.7176
2018-01-03 12:35:00,47.1385
2018-01-03 12:40:00,41.0495
2018-01-03 12:45:00,43.2095
2018-01-03 12:50:00,41.7024
2018-01-03 12:55:00,37.4006
2018-01-03 13:00:00,39.7788
2018-01-03 13:05:00,46.2081
2018-01-03 13:10:00,41.3581
2018-01-03 13:15:00,45.6792
2018-01-03 13:20:00,46.8163
2018-01-03 13:25:00,44.182
2018-01-03 13:30:00,38.1859
2018-01-03 13:35:00,35.9307
2018-01-03 13:40:00,35.2944
2018-01-03 13:45:00,37.7719
2018-01-03 13:50:00,41.0828
2018-01-03 13:55:00,36.6235
2018-01-03 14:00:00,27.5757
2018-01-03 14:05:00,27.4615
2018-01-03 14:10:00,33.3332
2018-01-03 14:15:00,32.9489
2018-01-03 14:20:00,31.7179
2018-01-03 14:25:00,33.1744
2018-01-03 14:30:00,32.4354
2018-01-03 14:35:00,27.0758
2018-01-03 14:40:00,38.2572
2018-01-03 14:45:00,31.8345
2018-01-03 14:50:00,37.8094
2018-01-03 14:55:00,37.7513
2018-01-03 15:00:00,35.1612
2018-01-03 15:05:00,34.5979
2018-01-03 15:10:00,36.2797
2018-01-03 15:15:00,35.1639
2018-01-03 15:20:00,37.6714
2018-01-03 15:25:00,28.6849
2018-01-03 15:30:00,40.4552
2018-01-03 15:35:00,43.5529
2018-01-03 15:40:00,40.4781
2018-01-03 15:45:00,41.3944
2018-01-03 15:50:00,45.2546
2018-01-03 15:55:00,39.6259
2018-01-03 16:00:00,46.5214
2018-01-03 16:05:00,37.7334
2018-01-03 16:10:00,31.5637
2018-01-03 16:15:00,41.2236
2018-01-03 16:20:00,30.1496
2018-01-03 16:25:00,28.7965
2018-01-03 16:30:00,33.6269
